book_slug,book_title,speech_index,speech_title,speaker,section,source_file,output_file
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,194,Senator Edward M. Kennedy Exhorts Fellow Democrats to Hold Fast to Liberalism,Senator Edward M. Kennedy,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/194_senator-edward-m-kennedy-exhorts-fellow-democrats-to-hold-fast-to-liberalism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,195,President Ronald Reagan Foresees the Crisis of Communism,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/195_president-ronald-reagan-foresees-the-crisis-of-communism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,196,"Ambassador Jeane Kirkpatrick Blasts the ""San Francisco Democrats""",,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/196_ambassador-jeane-kirkpatrick-blasts-the-san-francisco-democrats.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,197,Labour's Neil Kinnock Excoriates Mrs. Thatcher's Toryism,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/197_labour-s-neil-kinnock-excoriates-mrs-thatcher-s-toryism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,198,Henry Kissinger Warns against the Reemergence of Isolationism,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/198_henry-kissinger-warns-against-the-reemergence-of-isolationism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,199,George H. W. Bush Accepts the Republican Nomination,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/199_george-h-w-bush-accepts-the-republican-nomination.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,200,President Mikhail Gorbachev of the Soviet Union Acknowledges His Fault,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/200_president-mikhail-gorbachev-of-the-soviet-union-acknowledges-his-fault.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,201,Commentator Patrick J. Buchanan Brings a Note of Populism to the GOP,,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/201_commentator-patrick-j-buchanan-brings-a-note-of-populism-to-the-gop.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,202,British Prime Minister Tony Blair Exhorts His Party to Fight Terrorism,British Prime Minister Tony Blair,POLITICAL SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/202_british-prime-minister-tony-blair-exhorts-his-party-to-fight-terrorism.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,203,President Woodrow Wilson Calls the Midshipmen to Their Duty,,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/203_president-woodrow-wilson-calls-the-midshipmen-to-their-duty.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,204,Editor William Allen White Calls the Prewar Generation to Its Duty,,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/204_editor-william-allen-white-calls-the-prewar-generation-to-its-duty.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,205,Language Maven William Safire Denounces the Telephone as the Subverter of Good English,,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/205_language-maven-william-safire-denounces-the-telephone-as-the-subverter-of-good-english.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,206,Financier Felix G. Rohatyn Examines a Fragile Economy,,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/206_financier-felix-g-rohatyn-examines-a-fragile-economy.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,207,Governor Mario Cuomo Speaks over the Heads of the Graduates to the Parents,Governor Mario Cuomo,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/207_governor-mario-cuomo-speaks-over-the-heads-of-the-graduates-to-the-parents.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,208,"Labor's Lane Kirkland Rejects the Labels ""Liberal"" and ""Conservative""",,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/208_labor-s-lane-kirkland-rejects-the-labels-liberal-and-conservative.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,209,General Colin Powell Urges African-American Students to Reject Racial Hatred,,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/209_general-colin-powell-urges-african-american-students-to-reject-racial-hatred.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,210,Brain-Science Philanthropist David J. Mahoney Envisions Active Lives Lived to One Hundred Years,,COMMENCEMENT SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/210_brain-science-philanthropist-david-j-mahoney-envisions-active-lives-lived-to-one-hundred-years.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,211,"President John F. Kennedy's Prepared Remarks at Dallas on November 22, 1963",,UNDELIVERED SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/211_president-john-f-kennedy-s-prepared-remarks-at-dallas-on-november-22-1963.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,212,"President Clinton Rejects a Contrite Speech Draft and Elects to ""Move On""",,UNDELIVERED SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/212_president-clinton-rejects-a-contrite-speech-draft-and-elects-to-move-on.md
lend-me-your-ears-great-speeches-in-history,Lend Me Your Ears: Great Speeches in History,213,President Nixon's Prepared Text in case the *Apollo XI* Moon Landing Ended in Tragedy,,UNDELIVERED SPEECHES,"data/Lend Me Your Ears - Great Speeches in History -- ﻿William Safire -- Open Road Integrated Media, Inc_, [Scranton, Pennsylvania], -- Rosetta Books -- 9780393059311 -- e8c413e5b4a425ad0bc1fd4c87c7b7e3 -- Anna’s Archive.md",lend-me-your-ears-great-speeches-in-history/speeches/213_president-nixon-s-prepared-text-in-case-the-apollo-xi-moon-landing-ended-in-tragedy.md
